customer_id,tenure,monthly_charges,total_charges,contract,payment_method,support_calls,is_senior,churn
13421,21,115.87,2434.4,Two year,eCheck,0,0,0
13422,18,106.38,1858.19,One year,Credit Card,2,0,0
13423,59,62.6,3719.78,Month-to-month,eCheck,0,0,0
13424,8,114.5,901.69,Two year,eCheck,1,0,0
13425,26,71.93,1814.52,One year,eCheck,1,0,0
13426,18,82.36,1564.61,One year,Credit Card,1,0,0
13427,44,25.66,1113.19,Month-to-month,Mailed Check,1,0,0
13428,49,110.36,5386.86,One year,eCheck,2,0,0
13429,18,89.92,1673.8,Month-to-month,Credit Card,2,0,0
13430,19,98.73,1808.59,Month-to-month,Credit Card,1,0,0
13431,42,28.52,1235.0,Month-to-month,Bank Transfer,2,0,0
13432,43,33.75,1463.17,Month-to-month,eCheck,2,1,0
13433,27,27.0,668.78,Month-to-month,Bank Transfer,2,0,0
13434,43,92.77,4056.15,One year,eCheck,0,0,0
13435,23,105.69,2506.19,Month-to-month,Credit Card,2,0,0
13436,13,83.86,1102.34,Month-to-month,eCheck,0,0,0
13437,52,89.59,4666.3,Two year,eCheck,3,0,0
13438,5,103.15,463.45,Month-to-month,Bank Transfer,1,0,0
13439,18,113.05,2052.53,One year,Bank Transfer,0,0,0
13440,50,60.21,3041.86,Month-to-month,eCheck,3,0,0
13441,2,68.59,146.9,Month-to-month,Mailed Check,1,0,0
13442,8,31.31,205.05,One year,Bank Transfer,0,0,0
13443,54,65.09,3524.86,Month-to-month,Mailed Check,3,0,1
13444,27,55.49,1518.09,One year,Bank Transfer,0,0,0
13445,35,32.55,1148.03,One year,Bank Transfer,0,0,0
13446,1,33.4,-29.65,Month-to-month,eCheck,2,0,0
13447,52,40.29,2070.11,Month-to-month,Mailed Check,0,0,0
13448,43,66.49,2821.31,One year,eCheck,2,0,0
13449,19,88.09,1664.26,One year,Bank Transfer,0,0,0
13450,50,47.61,2408.82,One year,eCheck,3,0,0
13451,27,101.68,2659.02,Month-to-month,Mailed Check,3,0,1
13452,27,84.52,2308.05,Month-to-month,Mailed Check,0,0,0
13453,41,85.43,3459.64,Two year,Credit Card,0,0,0
13454,54,97.9,5294.64,One year,Bank Transfer,3,0,0
13455,1,52.89,120.38,Two year,Credit Card,0,0,0
13456,56,117.34,6552.34,Month-to-month,Credit Card,1,1,1
13457,1,26.58,-21.95,One year,Mailed Check,1,0,0
13458,23,20.4,410.09,Month-to-month,eCheck,1,1,0
13459,26,84.75,2149.45,One year,Credit Card,3,0,0
13460,51,108.8,5528.7,Month-to-month,eCheck,0,0,0
13461,12,55.93,695.25,Month-to-month,eCheck,1,0,0
13462,52,82.04,4216.67,Two year,Mailed Check,3,0,0
13463,58,107.26,6193.64,Month-to-month,eCheck,1,0,0
13464,1,64.4,113.92,Month-to-month,Bank Transfer,1,0,0
13465,43,74.12,3291.61,Month-to-month,Bank Transfer,2,0,0
13466,16,111.26,1800.39,Month-to-month,Credit Card,1,1,0
13467,33,108.17,3592.67,Two year,Credit Card,2,0,0
13468,39,56.22,2186.71,One year,Mailed Check,1,0,0
13469,22,33.64,780.13,Month-to-month,Mailed Check,2,0,0
13470,22,65.1,1480.11,Month-to-month,Mailed Check,2,0,0
13471,27,60.11,1562.49,Two year,Bank Transfer,2,0,0
13472,55,102.62,5619.93,Month-to-month,Credit Card,3,1,1
13473,57,44.18,2492.96,Month-to-month,eCheck,1,0,0
13474,23,73.3,1714.11,Month-to-month,Bank Transfer,3,0,0
13475,17,96.86,1684.7,Month-to-month,eCheck,1,0,0
13476,24,119.79,2882.9,Month-to-month,Bank Transfer,1,1,1
13477,53,71.71,3812.71,Two year,eCheck,1,0,0
13478,32,60.77,2017.17,One year,eCheck,0,0,0
13479,11,64.48,660.76,Two year,Bank Transfer,1,0,0
13480,56,74.1,4153.71,Month-to-month,Bank Transfer,0,0,0
13481,5,102.85,465.33,Month-to-month,Mailed Check,0,0,0
13482,15,41.89,683.82,Month-to-month,Credit Card,1,0,0
13483,36,117.62,4171.42,Month-to-month,Credit Card,0,0,0
13484,19,105.48,1995.13,Month-to-month,Mailed Check,2,1,1
13485,54,38.76,2143.97,Two year,Credit Card,0,0,0
13486,6,24.82,145.22,Month-to-month,Credit Card,0,1,0
13487,41,22.68,985.15,Month-to-month,Credit Card,0,0,0
13488,36,109.98,3914.24,Month-to-month,eCheck,0,0,0
13489,8,20.31,159.15,One year,eCheck,0,0,0
13490,33,42.84,1513.03,Month-to-month,Mailed Check,1,0,0
13491,55,87.85,4845.7,One year,Mailed Check,1,0,0
13492,58,116.03,6755.84,Month-to-month,Bank Transfer,1,0,0
13493,55,30.03,1635.74,Month-to-month,Bank Transfer,2,0,0
13494,16,69.52,1034.2,One year,Credit Card,0,0,0
13495,16,88.97,1373.06,Month-to-month,eCheck,0,0,1
13496,43,91.61,3933.97,Month-to-month,Mailed Check,3,0,1
13497,54,57.02,3084.51,Two year,Mailed Check,4,1,0
13498,26,72.19,1758.69,One year,Bank Transfer,1,0,0
13499,7,107.2,776.05,One year,Credit Card,2,0,0
13500,47,119.98,5643.38,Month-to-month,Mailed Check,1,0,0
13501,44,69.49,3074.59,Month-to-month,Mailed Check,1,0,0
13502,24,94.28,2240.78,Month-to-month,Mailed Check,1,0,0
13503,44,87.36,3855.75,Month-to-month,eCheck,2,0,0
13504,22,74.87,1578.48,Month-to-month,Bank Transfer,1,0,0
13505,41,68.29,2719.19,One year,Bank Transfer,3,0,0
13506,36,102.06,3624.87,Month-to-month,Credit Card,1,0,0
13507,39,86.62,3439.62,One year,Mailed Check,0,0,0
13508,10,99.32,971.17,Month-to-month,Mailed Check,1,0,0
13509,46,82.2,3771.5,Month-to-month,Credit Card,0,0,0
13510,46,25.73,1172.9,Month-to-month,eCheck,2,0,0
13511,23,61.53,1403.33,Month-to-month,Mailed Check,1,0,0
13512,15,60.46,822.76,Month-to-month,Credit Card,1,0,0
13513,9,23.6,238.49,Two year,Bank Transfer,0,0,0
13514,40,89.34,3557.83,Month-to-month,Credit Card,1,0,0
13515,17,99.13,1684.53,Month-to-month,Credit Card,2,0,0
13516,55,74.38,4053.28,One year,Mailed Check,0,1,0
13517,9,91.48,845.07,Month-to-month,Mailed Check,1,0,0
13518,29,53.2,1520.18,Month-to-month,Bank Transfer,2,0,0
13519,54,91.47,4923.2,Month-to-month,eCheck,0,0,0
13520,47,72.07,3423.82,Two year,eCheck,1,0,0
13521,40,24.37,954.37,Month-to-month,Credit Card,2,0,0
13522,13,91.49,1132.23,Month-to-month,Mailed Check,1,0,0
13523,17,75.16,1329.05,One year,eCheck,2,0,0
13524,46,69.43,3146.79,Two year,Bank Transfer,2,0,0
13525,10,51.38,439.81,Month-to-month,Credit Card,0,1,0
13526,11,112.82,1263.07,Month-to-month,Credit Card,0,0,0
13527,16,48.59,756.23,Two year,Mailed Check,4,0,0
13528,59,73.35,4240.1,Month-to-month,Mailed Check,3,0,1
13529,26,29.42,808.61,One year,eCheck,0,0,0
13530,38,34.24,1322.18,Month-to-month,Bank Transfer,1,0,0
13531,35,41.17,1497.2,One year,Mailed Check,2,0,0
13532,14,107.44,1450.87,Month-to-month,eCheck,1,0,0
13533,6,47.77,257.6,Month-to-month,eCheck,0,0,0
13534,44,109.77,4808.45,Month-to-month,Bank Transfer,1,0,0
13535,47,68.95,3248.02,Month-to-month,Bank Transfer,1,0,0
13536,59,68.9,3992.39,Month-to-month,Credit Card,3,0,0
13537,30,42.74,1362.16,Two year,Mailed Check,1,0,0
13538,12,56.15,639.39,One year,Bank Transfer,1,0,0
13539,20,46.52,943.91,Month-to-month,Bank Transfer,0,1,0
13540,25,89.83,2282.48,Month-to-month,eCheck,1,0,0
13541,51,55.27,2731.75,Two year,Credit Card,0,0,0
13542,44,114.77,5100.49,One year,Credit Card,1,0,0
13543,39,24.04,1002.32,Two year,eCheck,3,0,0
13544,21,20.57,375.47,One year,Bank Transfer,2,0,0
13545,35,71.78,2550.46,Two year,Bank Transfer,2,0,0
13546,30,96.97,2906.13,Month-to-month,Credit Card,1,0,0
13547,28,32.46,961.24,Month-to-month,Credit Card,2,0,0
13548,50,77.89,3836.43,Month-to-month,Bank Transfer,1,0,0
13549,28,107.35,3027.61,One year,eCheck,2,0,0
13550,24,91.1,2151.66,One year,Credit Card,1,0,0
13551,18,113.28,2042.1,Month-to-month,Credit Card,0,0,0
13552,25,63.44,1649.99,Month-to-month,eCheck,1,0,0
13553,58,62.37,3612.32,Month-to-month,Credit Card,0,0,0
13554,43,33.02,1425.54,Month-to-month,Bank Transfer,0,0,0
13555,15,42.1,596.28,Month-to-month,Credit Card,4,0,0
13556,9,107.54,993.6,Month-to-month,eCheck,2,0,1
13557,41,84.26,3429.61,Two year,Credit Card,1,0,0
13558,39,97.13,3767.54,One year,Bank Transfer,4,0,0
13559,14,39.38,562.29,Month-to-month,Mailed Check,0,0,0
13560,3,49.77,132.13,Month-to-month,Mailed Check,1,0,0
13561,8,26.12,242.68,Month-to-month,eCheck,0,0,0
13562,19,69.78,1266.27,Month-to-month,Mailed Check,1,0,0
13563,52,36.85,1900.9,Month-to-month,Credit Card,1,0,0
13564,4,58.38,178.77,Month-to-month,Mailed Check,1,0,0
13565,45,79.46,3598.49,Month-to-month,Bank Transfer,1,0,0
13566,2,111.48,198.7,Month-to-month,Credit Card,1,0,1
13567,53,108.54,5741.11,Month-to-month,Credit Card,2,0,0
13568,50,84.33,4317.29,Two year,Credit Card,0,0,0
13569,40,22.94,954.61,Two year,Bank Transfer,2,0,0
13570,56,97.15,5407.53,Two year,Mailed Check,1,1,0
13571,39,70.26,2736.97,One year,Mailed Check,3,0,0
13572,57,56.64,3281.84,Month-to-month,Bank Transfer,2,0,0
13573,9,111.37,1072.64,Month-to-month,eCheck,1,0,1
13574,6,55.72,287.08,Month-to-month,Mailed Check,1,0,0
13575,52,101.35,5280.05,Month-to-month,Bank Transfer,2,0,0
13576,4,100.31,421.27,Two year,eCheck,0,0,0
13577,50,58.86,2872.71,Month-to-month,Mailed Check,1,0,0
13578,47,77.8,3653.72,Month-to-month,Credit Card,1,0,0
13579,51,89.59,4672.59,Month-to-month,Bank Transfer,1,0,1
13580,45,53.02,2439.96,One year,Credit Card,4,0,0
13581,52,57.85,2996.79,Month-to-month,eCheck,0,0,0
13582,40,91.84,3759.74,Two year,Credit Card,1,0,0
13583,5,88.37,486.34,Two year,Mailed Check,3,0,0
13584,5,93.55,548.52,Month-to-month,Mailed Check,1,0,0
13585,52,58.47,2905.46,Month-to-month,eCheck,2,0,0
13586,24,43.75,1010.7,Month-to-month,eCheck,0,1,0
13587,56,61.26,3391.22,One year,Mailed Check,1,0,0
13588,51,117.7,6056.66,One year,Credit Card,1,0,0
13589,17,76.4,1314.28,Month-to-month,Mailed Check,2,1,0
13590,1,88.91,76.94,One year,eCheck,0,0,0
13591,1,48.7,21.75,Month-to-month,Mailed Check,1,1,0
13592,22,99.73,2139.46,Month-to-month,Bank Transfer,0,0,0
13593,25,110.93,2733.42,Month-to-month,Mailed Check,0,1,1
13594,51,107.27,5422.55,Month-to-month,Bank Transfer,2,0,1
13595,28,56.1,1600.17,Month-to-month,Credit Card,0,0,0
13596,21,41.84,947.94,Month-to-month,eCheck,2,1,0
13597,27,80.09,2245.3,Month-to-month,Bank Transfer,0,0,0
13598,19,77.69,1445.64,Month-to-month,Bank Transfer,0,0,0
13599,7,37.23,220.98,One year,eCheck,3,0,0
13600,36,21.51,826.31,Month-to-month,Bank Transfer,1,0,0
13601,56,110.49,6282.33,Month-to-month,Credit Card,2,0,1
13602,4,101.96,388.38,Month-to-month,eCheck,0,1,1
13603,8,63.12,470.87,Month-to-month,eCheck,2,0,0
13604,22,28.25,661.07,Month-to-month,eCheck,1,0,0
13605,9,73.22,570.71,Month-to-month,Mailed Check,0,0,0
13606,22,63.82,1408.0,One year,eCheck,1,1,0
13607,19,86.02,1576.31,One year,Credit Card,0,0,0
13608,6,47.66,355.44,Month-to-month,eCheck,3,1,1
13609,46,54.85,2514.2,Month-to-month,Mailed Check,3,0,1
13610,20,84.75,1705.94,Two year,eCheck,0,0,0
13611,54,93.24,5071.83,One year,eCheck,0,1,0
13612,25,42.13,1019.25,Two year,Bank Transfer,1,0,0
13613,50,59.66,2996.27,Month-to-month,eCheck,1,0,0
13614,41,97.21,3931.13,Month-to-month,Bank Transfer,1,0,0
13615,13,81.72,1037.16,Month-to-month,Mailed Check,2,0,0
13616,17,35.0,620.64,Two year,eCheck,0,0,0
13617,16,53.9,869.99,Two year,eCheck,1,0,0
13618,13,88.54,1146.59,One year,Credit Card,0,0,0
13619,35,24.49,896.41,One year,eCheck,1,0,0
13620,8,113.08,971.57,Month-to-month,Credit Card,2,0,1
13621,53,95.23,5103.89,Month-to-month,Bank Transfer,0,1,1
13622,10,52.97,491.06,Month-to-month,Bank Transfer,1,0,0
13623,31,28.65,932.83,Month-to-month,Mailed Check,2,0,0
13624,15,102.83,1544.99,Month-to-month,Mailed Check,4,0,1
13625,44,29.46,1249.42,One year,eCheck,0,0,0
13626,6,79.99,473.83,Month-to-month,Mailed Check,2,0,0
13627,7,99.75,636.15,One year,eCheck,3,0,0
13628,28,25.51,712.52,Month-to-month,Bank Transfer,1,1,0
13629,50,104.5,5251.81,Two year,Credit Card,0,0,0
13630,23,21.23,456.48,Month-to-month,eCheck,0,1,0
13631,10,117.18,1193.64,Month-to-month,Mailed Check,1,0,0
13632,14,70.39,1027.36,Month-to-month,Bank Transfer,2,0,0
13633,48,80.39,3892.76,Month-to-month,Credit Card,2,0,0
13634,41,106.06,4341.47,Month-to-month,Credit Card,1,0,0
13635,16,118.67,1892.08,Month-to-month,Credit Card,0,0,0
13636,26,36.66,959.35,One year,Bank Transfer,0,0,0
13637,6,26.98,70.22,Month-to-month,Mailed Check,3,1,1
13638,37,108.13,3963.25,Month-to-month,Bank Transfer,1,1,0
13639,55,45.4,2499.75,Month-to-month,eCheck,1,0,0
13640,56,69.81,3914.13,Month-to-month,Mailed Check,0,0,0
13641,26,99.96,2600.18,One year,eCheck,1,0,0
13642,24,101.57,2373.46,One year,eCheck,2,0,0
13643,15,74.46,1145.55,One year,Credit Card,1,0,0
13644,6,119.27,787.37,One year,Mailed Check,1,0,0
13645,11,114.35,1267.68,Month-to-month,eCheck,0,0,1
13646,14,42.2,496.19,Month-to-month,Bank Transfer,1,0,0
13647,24,109.32,2669.89,One year,eCheck,1,0,0
13648,34,75.01,2547.89,One year,Bank Transfer,4,0,0
13649,44,38.05,1652.62,Month-to-month,Mailed Check,1,0,0
13650,34,60.14,2032.45,One year,Credit Card,0,0,0
13651,57,54.67,3145.28,One year,Bank Transfer,1,0,0
13652,8,106.24,934.31,Month-to-month,Credit Card,0,0,0
13653,58,108.94,6349.79,One year,Mailed Check,0,1,0
13654,23,44.06,1053.98,Month-to-month,eCheck,1,0,0
13655,5,56.5,244.48,Month-to-month,Credit Card,0,0,0
13656,5,22.78,148.6,One year,eCheck,3,0,0
13657,21,23.05,523.46,One year,Credit Card,0,0,0
13658,50,50.57,2568.01,One year,Credit Card,4,0,0
13659,34,31.97,1147.86,Month-to-month,eCheck,0,0,0
13660,39,106.85,4137.21,Month-to-month,eCheck,1,0,0
13661,51,118.99,6060.03,One year,Credit Card,2,1,0
13662,1,51.77,20.76,One year,Credit Card,3,1,0
13663,48,25.77,1274.86,One year,Credit Card,1,0,0
13664,22,42.33,972.95,Two year,Bank Transfer,2,0,0
13665,25,88.04,2295.52,Month-to-month,Bank Transfer,0,0,0
13666,30,54.43,1665.36,Month-to-month,Bank Transfer,1,0,0
13667,2,84.4,121.91,Month-to-month,Mailed Check,1,0,0
13668,35,55.26,1905.68,Month-to-month,Bank Transfer,1,0,0
13669,59,55.61,3245.84,One year,Bank Transfer,0,0,0
13670,48,44.5,2041.58,Two year,Credit Card,2,0,0
13671,38,105.43,3972.88,Month-to-month,Credit Card,0,1,1
13672,8,52.56,511.27,Month-to-month,eCheck,1,0,0
13673,27,26.65,690.09,Month-to-month,Mailed Check,1,0,0
13674,18,87.83,1565.24,Month-to-month,Mailed Check,0,0,0
13675,33,86.31,2826.47,Month-to-month,Mailed Check,0,0,0
13676,27,49.33,1328.74,Month-to-month,Credit Card,2,0,0
13677,38,108.08,4059.77,Month-to-month,eCheck,3,0,1
13678,24,24.27,653.67,Month-to-month,Mailed Check,1,0,0
13679,11,117.83,1210.7,Month-to-month,eCheck,1,0,1
13680,58,72.93,4234.48,Month-to-month,Mailed Check,1,0,0
13681,49,26.71,1325.82,Month-to-month,Mailed Check,1,0,0
13682,36,53.4,1925.17,One year,Bank Transfer,0,0,0
13683,38,87.64,3387.05,Month-to-month,Mailed Check,0,0,1
13684,52,110.28,5679.42,Month-to-month,eCheck,0,0,0
13685,24,75.89,1872.27,One year,eCheck,0,0,0
13686,29,105.42,3007.31,Month-to-month,Credit Card,3,0,1
13687,1,82.3,93.77,Month-to-month,Mailed Check,2,0,0
13688,3,47.0,126.31,Month-to-month,Credit Card,1,0,0
13689,22,21.59,470.33,Month-to-month,Credit Card,0,0,0
13690,32,79.17,2568.9,Month-to-month,Bank Transfer,0,0,0
13691,18,69.01,1233.02,Two year,Credit Card,1,0,0
13692,37,66.48,2457.54,Month-to-month,Bank Transfer,2,1,0
13693,25,26.46,660.44,Month-to-month,Credit Card,1,0,0
13694,2,80.98,132.8,One year,Mailed Check,0,0,0
13695,11,111.6,1235.12,One year,Credit Card,2,0,0
13696,50,87.41,4323.74,Month-to-month,Bank Transfer,3,0,1
13697,11,30.03,267.5,One year,Mailed Check,5,0,0
13698,24,69.05,1598.2,Month-to-month,Mailed Check,1,0,0
13699,8,99.8,887.89,Two year,Credit Card,2,0,0
13700,13,105.41,1306.21,Two year,Mailed Check,0,0,0
13701,52,50.3,2587.28,Month-to-month,eCheck,1,0,0
13702,11,67.38,684.92,Month-to-month,eCheck,0,0,0
13703,37,85.53,3165.08,Month-to-month,Mailed Check,0,0,1
13704,50,45.54,2222.89,Two year,Bank Transfer,2,0,0
13705,36,25.45,938.65,Month-to-month,Bank Transfer,3,0,1
13706,47,103.84,4977.09,Two year,Mailed Check,1,0,0
13707,9,48.55,349.81,One year,Bank Transfer,0,0,0
13708,38,66.81,2610.92,Month-to-month,eCheck,1,0,0
13709,19,78.41,1483.21,Month-to-month,Mailed Check,0,0,0
13710,8,21.2,199.0,Two year,eCheck,1,0,0
13711,17,117.93,1998.38,One year,Credit Card,1,0,0
13712,42,39.82,1744.67,Month-to-month,Mailed Check,2,0,0
13713,44,94.16,4080.6,Month-to-month,eCheck,0,0,0
13714,34,105.99,3595.74,Month-to-month,Bank Transfer,2,0,0
13715,36,32.39,1111.07,Two year,Mailed Check,0,0,0
13716,40,87.42,3397.4,Month-to-month,eCheck,1,1,1
13717,38,62.26,2202.99,One year,Mailed Check,0,0,0
13718,35,49.35,1665.74,Month-to-month,Bank Transfer,0,0,0
13719,19,56.85,1065.66,Two year,eCheck,1,0,0
13720,13,81.61,1017.59,Month-to-month,Mailed Check,1,0,0
13721,35,94.81,3343.75,Month-to-month,Mailed Check,1,0,0
13722,23,113.78,2604.27,Month-to-month,Credit Card,4,0,1
13723,9,49.98,482.58,Two year,Bank Transfer,1,0,0
13724,2,81.51,140.1,Two year,Credit Card,1,0,0
13725,31,71.96,2159.31,One year,Credit Card,1,0,0
13726,47,37.91,1720.71,One year,Bank Transfer,2,0,0
13727,31,57.46,1793.75,One year,Bank Transfer,4,0,0
13728,6,30.86,127.92,One year,eCheck,0,0,0
13729,30,73.07,2265.8,One year,eCheck,0,1,0
13730,46,34.98,1597.89,One year,eCheck,0,0,0
13731,48,48.9,2257.53,Month-to-month,eCheck,0,0,0
13732,6,81.66,500.81,One year,Credit Card,2,0,0
13733,30,28.07,873.8,One year,Bank Transfer,1,0,0
13734,14,24.82,335.96,Month-to-month,Mailed Check,1,0,0
13735,52,95.27,4921.7,Month-to-month,Bank Transfer,3,0,1
13736,28,107.73,3044.9,One year,Credit Card,4,0,0
13737,37,59.18,2231.39,Two year,Credit Card,1,0,0
13738,4,73.54,322.58,Month-to-month,Credit Card,0,0,0
13739,36,46.48,1603.36,Month-to-month,Bank Transfer,1,0,0
13740,21,87.09,1752.22,Month-to-month,Mailed Check,2,0,0
13741,11,30.29,390.05,One year,Credit Card,0,0,0
13742,3,46.33,152.02,One year,eCheck,2,0,0
13743,25,49.95,1271.73,One year,eCheck,1,0,0
13744,15,46.55,669.96,One year,Bank Transfer,0,0,0
13745,13,110.53,1512.92,Two year,Mailed Check,2,0,0
13746,43,111.34,4820.93,One year,Credit Card,1,0,0
13747,58,77.24,4545.88,Month-to-month,Bank Transfer,0,0,0
13748,5,27.66,145.73,One year,Credit Card,0,0,0
13749,10,50.96,430.12,Two year,Mailed Check,5,1,0
13750,26,108.74,2826.4,Two year,Bank Transfer,2,0,0
13751,3,76.27,228.51,Month-to-month,Mailed Check,1,0,0
13752,53,112.96,5958.04,Month-to-month,Bank Transfer,0,0,1
13753,34,52.06,1736.2,Two year,Credit Card,1,0,0
13754,42,84.5,3532.12,One year,eCheck,0,0,0
13755,14,37.71,507.87,Month-to-month,Mailed Check,3,0,1
13756,39,107.88,4225.08,Month-to-month,eCheck,1,0,0
13757,46,116.7,5305.11,Month-to-month,Credit Card,1,0,0
13758,14,83.94,1213.77,Month-to-month,Mailed Check,0,0,0
13759,15,75.6,1083.58,Month-to-month,Bank Transfer,1,1,0
13760,26,112.77,2857.94,Month-to-month,Credit Card,0,0,0
13761,37,43.69,1602.55,Month-to-month,Mailed Check,3,0,0
13762,10,107.73,1125.37,One year,eCheck,3,0,0
13763,42,27.47,1168.69,One year,Bank Transfer,1,0,0
13764,10,57.85,552.63,Month-to-month,Bank Transfer,2,0,0
13765,10,89.54,864.06,One year,eCheck,0,0,0
13766,6,97.25,612.92,Month-to-month,Mailed Check,3,0,1
13767,59,57.73,3379.55,Month-to-month,eCheck,0,1,0
13768,58,99.57,5834.9,Month-to-month,Credit Card,3,0,1
13769,24,81.39,1969.32,Month-to-month,eCheck,3,0,1
13770,23,68.95,1613.25,Month-to-month,Credit Card,0,0,0
13771,3,51.87,111.58,Month-to-month,Bank Transfer,0,0,0
13772,20,82.48,1589.91,Month-to-month,Credit Card,2,0,1
13773,6,119.14,720.34,One year,eCheck,1,0,0
13774,40,94.91,3840.24,Month-to-month,eCheck,2,0,0
13775,10,28.07,464.43,Month-to-month,eCheck,1,0,0
13776,8,35.51,219.17,One year,Mailed Check,0,0,0
13777,39,115.9,4525.98,Month-to-month,Mailed Check,0,0,0
13778,40,48.09,2063.69,One year,Credit Card,0,1,0
13779,45,116.83,5247.48,Two year,eCheck,2,0,0
13780,54,41.61,2202.37,Month-to-month,Mailed Check,1,0,0
13781,22,41.72,912.01,Month-to-month,eCheck,0,1,0
13782,36,117.21,4151.72,One year,Mailed Check,4,0,0
13783,27,87.32,2362.2,Two year,Bank Transfer,2,0,0
13784,14,109.84,1514.15,Month-to-month,Mailed Check,1,0,0
13785,4,114.75,451.62,Month-to-month,Credit Card,2,0,0
13786,10,26.78,350.28,Month-to-month,Credit Card,0,0,0
13787,4,39.84,154.09,Month-to-month,Mailed Check,0,0,0
13788,43,34.05,1508.97,Month-to-month,eCheck,1,0,0
13789,37,49.67,1955.21,Month-to-month,Credit Card,0,0,0
13790,46,38.21,1648.49,Month-to-month,Mailed Check,0,0,0
13791,36,45.67,1647.88,Month-to-month,eCheck,0,0,0
13792,37,53.6,1936.77,Month-to-month,Mailed Check,0,0,0
13793,59,35.08,2036.85,One year,eCheck,2,0,0
13794,30,53.81,1552.38,Month-to-month,Credit Card,2,0,0
13795,23,99.11,2248.79,Month-to-month,eCheck,1,0,0
13796,13,89.67,1186.93,Month-to-month,Credit Card,1,1,1
13797,43,27.73,1234.25,One year,Credit Card,0,0,0
13798,34,47.91,1608.65,Month-to-month,Bank Transfer,0,1,0
13799,16,57.56,916.25,Month-to-month,Mailed Check,4,0,0
13800,23,113.82,2729.93,Month-to-month,Credit Card,1,0,0
13801,24,67.45,1610.83,Two year,eCheck,0,0,0
13802,53,71.86,3835.33,Month-to-month,eCheck,2,0,0
13803,31,41.75,1256.48,Month-to-month,Mailed Check,1,0,0
13804,22,24.33,505.08,Two year,Credit Card,1,0,0
13805,57,66.22,3689.79,Month-to-month,eCheck,1,0,0
13806,23,62.14,1469.3,Month-to-month,Bank Transfer,2,0,0
13807,21,106.06,2217.69,One year,Bank Transfer,0,0,0
13808,37,91.13,3421.0,Month-to-month,Mailed Check,1,0,0
13809,36,67.46,2393.89,One year,Credit Card,1,0,0
13810,43,23.32,1051.68,Month-to-month,Bank Transfer,2,0,0
13811,44,107.03,4686.65,Month-to-month,eCheck,0,0,0
13812,34,42.25,1394.51,Two year,Mailed Check,0,0,0
13813,19,66.23,1359.1,Month-to-month,Credit Card,1,0,0
13814,44,73.23,3225.8,Month-to-month,eCheck,0,0,0
13815,37,74.98,2816.36,Month-to-month,Mailed Check,0,0,0
13816,22,80.67,1762.72,Month-to-month,Credit Card,2,0,0
13817,14,106.69,1470.66,Two year,eCheck,0,0,0
13818,15,42.18,644.32,Month-to-month,eCheck,3,0,1
13819,44,117.13,5106.77,One year,Credit Card,1,0,0
13820,44,63.62,2837.65,Two year,Credit Card,1,0,0
13821,36,105.65,3820.43,One year,eCheck,2,1,0
13822,3,91.15,318.09,Two year,eCheck,0,0,0
13823,1,87.17,164.99,Month-to-month,Bank Transfer,1,0,0
13824,48,39.3,1996.31,Two year,eCheck,1,0,0
13825,11,106.76,1173.13,Month-to-month,eCheck,1,0,1
13826,50,29.58,1590.28,One year,Credit Card,1,0,0
13827,45,51.41,2406.48,Month-to-month,Mailed Check,1,0,0
13828,23,30.97,726.32,Month-to-month,Mailed Check,2,0,0
13829,33,48.55,1554.0,Month-to-month,Bank Transfer,2,0,0
13830,48,104.79,5098.85,Month-to-month,Bank Transfer,1,0,0
13831,4,105.27,416.62,One year,eCheck,0,0,0
13832,17,102.57,1815.8,Month-to-month,Bank Transfer,1,0,0
13833,31,36.19,1095.49,Month-to-month,Mailed Check,1,1,0
13834,30,72.05,2186.05,Month-to-month,Mailed Check,2,0,0
13835,16,85.32,1421.47,Two year,Credit Card,1,0,0
13836,25,114.53,2892.97,One year,eCheck,0,0,0
